Date,Time,Treatment,Plot number,Plant species,# flowers,Av temp,Av wind,Apis mellifera,Lassioglossum spp,Ichneumonidae wasp,Formicidae spp,Amegilla sp,Other hymenoptera spp,Homalictus spp,Syrphidae spp,Hemiptera spp,Other Diptera spp,Lycaenidae spp
12/12/2019,10:00,,4,Senecio madagascariensis,2,23,1.1,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,4,Plantago lanceolata,4,23,1.1,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,12,Senecio madagascariensis,1,23,1.1,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,12,Plantago lanceolata ,13,23,1.1,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,12,Hypochaeris / Taraxacum,6,23,1.1,1,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,13,Senecio madagascariensis,2,24,1,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,13,Hypochaeris / Taraxacum,7,24,1,0,0,1,0,0,0,0,0,0,0,0
12/12/2019,10:00,,13,Plantago lanceolata ,21,24,1,0,1,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,23,Hypochaeris / Taraxacum,3,24,1,1,0,0,0,0,0,0,0,0,0,0
12/12/2019,10:00,,23,Plantago lanceolata,16,24,1,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,11:13,,31,Hypochaeris / Taraxacum,15,24,2.5,1,0,0,0,0,0,0,0,0,0,0
12/12/2019,11:13,,41,Hypochaeris / Taraxacum,7,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,51,Hypochaeris / Taraxacum,1,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,42,Conyza bonariensis,33,24,2.5,0,0,1,1,0,0,0,0,0,0,0
12/12/2019,2:00,,44,Conyza bonariensis,20,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,44,Senecio madagascariensis,1,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,54,Trifolium repens,1,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,54,Conyza bonariensis,10,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,54,Solanum nodiflorum,7,24,2.5,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,55,na,0,29,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,35,na,0,29,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,36,na,0,29,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,26,Plantago lanceolata,35,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,27,Hypochaeris / Taraxacum,1,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,27,Senecio madagascariensis,4,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,27,Plantago lanceolata,8,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,27,Solanum nodiflorum,4,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,28,Senecio madagascariensis,1,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,28,Plantago lanceolata,19,28,2.4,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,6,Conyza bonariensis,20,27.7,2,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,8,Conyza bonariensis,15,27.7,2,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,8,Verbena bonariensis,1,27.7,2,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,8,Plantago lanceolata,6,27.7,2,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,10,Echium plantagineum,25,28,3,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,10,Verbena bonariensis,10,28,3,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,2:00,,20,na,0,28,3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,51,Conyza bonariensis,40,25.7,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,41,Conyza bonariensis,10,26.3,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,41,Hypochaeris / Taraxacum,5,26.3,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,42,Conyza bonariensis,15,26,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,54,Hypochaeris / Taraxacum,20,26.9,0.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,54,Solanum nodiflorum,10,26.9,0.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,54,Conyza bonariensis,20,26.9,0.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,54,red,3,26.9,0.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,44,Conyza bonariensis,10,29,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,44,Hypochaeris / Taraxacum,25,29,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,31,Conyza bonariensis,40,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,31,Hypochaeris / Taraxacum,5,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,35,na,0,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,10:00,,36,Hypochaeris / Taraxacum,2,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,55,Conyza bonariensis,10,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,38,na,0,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,50,Conyza bonariensis,20,25,0.5,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,50,red,3,25,0.5,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,60,Conyza bonariensis,10,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,20,Echium plantagineum,10,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,10,Echium plantagineum,10,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,10,red,5,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,10,Verbena bonariensis,30,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,19,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,8,Echium plantagineum,10,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,8,Conyza bonariensis,30,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,28,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,27,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,6,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,26,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,4,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,13,na,0,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,23,Conyza bonariensis,5,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,11:00,,12,Conyza bonariensis,5,26.3,1.4,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,51,Conyza bonariensis,40,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,41,Conyza bonariensis,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,41,Hypochaeris / Taraxacum,5,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,42,Conyza bonariensis,15,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,54,Hypochaeris / Taraxacum,20,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,54,Solanum nodiflorum,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,54,Conyza bonariensis,20,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,54,red,3,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,44,Conyza bonariensis,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,44,Hypochaeris / Taraxacum,25,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,31,Conyza bonariensis,40,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,31,Hypochaeris / Taraxacum,5,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,35,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,36,Hypochaeris / Taraxacum,2,31,0,1,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,55,Conyza bonariensis,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,38,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,50,Conyza bonariensis,20,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,50,red,3,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,60,Conyza bonariensis,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,20,Echium plantagineum,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,1:00,,10,Echium plantagineum,10,31,0,0,1,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,10,red,5,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,10,Verbena bonariensis,30,31,0,0,0,0,0,1,0,0,0,0,0,0
1/6/2020,14:00,,19,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,8,Echium plantagineum,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,8,Conyza bonariensis,30,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,28,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,27,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,6,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,26,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,4,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,13,na,0,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,23,Conyza bonariensis,5,31,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,14:00,,12,Conyza bonariensis,5,31,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,4,Conyza bonariensis,22,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,4,senecio madagascariensis,7,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,4,Plantago lanceolata,12,30,0,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,6,Conyza bonariensis,55,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,6,Hypochaeris / Taraxacum,3,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,6,red,26,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,8,Conyza bonariensis,63,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,8,Plantago lanceolata,20,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,8,Hypochaeris / Taraxacum,33,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,8,Verbena bonariensis,22,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,20,Verbena bonariensis,10,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:00,,20,Plantago lanceolata,3,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,19,Hypochaeris / Taraxacum,6,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,19,Plantago lanceolata,4,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,13,Senecio madagascariensis,9,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,13,Conyza bonariensis,43,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,13,Plantago lanceolata,25,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,13,Hypochaeris / Taraxacum,4,30,0,0,0,0,0,0,0,0,1,0,0,0
1/28/2020,1:30,,13,Lysmachia arvensis ,3,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,12,Conyza bonariensis,37,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,12,Plantago lanceolata,28,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,12,Lysmachia arvensis ,20,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:30,,12,Echium plantagineum,13,30,0,0,0,0,2,0,0,0,0,0,0,0
1/28/2020,1:30,,12,Hypochaeris / Taraxacum,7,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:50,,23,Plantago lanceolata,12,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:50,,23,Conyza bonariensis,55,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:50,,23,Whalenbergia gracilis,1,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:50,,26,Plantago lanceolata,12,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:50,,26,Conyza bonariensis,30,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,1:50,,26,Hypochaeris / Taraxacum,3,31,0.5,0,1,0,0,0,0,0,1,0,0,0
1/28/2020,2:00,,27,Plantago lanceolata,25,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,27,Hypochaeris / Taraxacum,16,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,27,Conyza bonariensis,20,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,27,Echium plantagineum,10,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,28,Echium plantagineum,20,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,28,Plantago lanceolata,10,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,31,Conyza bonariensis,65,31,0.5,0,0,0,0,0,0,1,1,0,0,0
1/28/2020,2:00,,31,Solanum nodiflorum,10,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,35,na,0,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:00,,36,Conyza bonariensis,40,31,0.5,0,0,1,0,0,0,0,0,0,0,0
1/28/2020,2:00,,38,na,0,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:35,,50,Conyza bonariensis,25,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:35,,50,Plantago lanceolata,27,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:40,,44,Conyza bonariensis,35,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,2:40,,44,Lysmachia arvensis ,20,31,0.5,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,42,Trifolium repens,5,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,42,Conyza bonariensis,40,30,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,3:00,,41,Conyza bonariensis,29,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,51,Conyza bonariensis,75,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,60,Conyza bonariensis,30,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,55,Conyza bonariensis,10,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,55,Plantago lanceolata,2,30,0,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,54,Solanum nodiflorum,25,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,54,red ,3,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,3:00,,54,Conyza bonariensis,25,30,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,4,Conyza bonariensis,22,27.3,0.2,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,4,senecio madagascariensis,7,27.3,0.2,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,10:00,,4,Plantago lanceolata,12,27.3,0.2,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,6,Conyza bonariensis,55,27.3,0.1,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,6,Hypochaeris / Taraxacum,3,27.3,0.1,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,6,red,26,27.3,0.1,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,8,Conyza bonariensis,63,27.3,0.1,0,0,0,0,0,1,0,0,0,0,0
1/28/2020,10:00,,8,Plantago lanceolata,20,27.3,0.1,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,8,Hypochaeris / Taraxacum,33,27.3,0.1,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,8,Verbena bonariensis,22,27.3,0.1,0,0,0,0,1,0,0,0,0,0,0
1/28/2020,10:00,,20,Verbena bonariensis,10,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,20,Plantago lanceolata,3,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,19,Hypochaeris / Taraxacum,6,27.9,0,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,19,Plantago lanceolata,4,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,13,Senecio madagascariensis,9,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,13,Conyza bonariensis,43,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,13,Plantago lanceolata,25,27.9,0,3,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,13,Hypochaeris / Taraxacum,4,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,13,Lysmachia arvensis ,3,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,12,Conyza bonariensis,37,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,12,Plantago lanceolata,28,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,12,Lysmachia arvensis ,20,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,12,Echium plantagineum,13,27.9,0,0,0,0,0,1,0,0,0,0,0,0
1/28/2020,10:00,,12,Hypochaeris / Taraxacum,7,27.9,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,10:00,,23,Plantago lanceolata,12,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,23,Conyza bonariensis,55,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,23,Whalenbergia gracilis,1,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,26,Plantago lanceolata,12,29,0,0,0,0,0,0,1,0,0,0,0,0
1/28/2020,11:00,,26,Conyza bonariensis,30,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,26,Hypochaeris / Taraxacum,3,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,27,Plantago lanceolata,25,29,0,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,27,Hypochaeris / Taraxacum,16,29,0,1,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,27,Conyza bonariensis,20,29,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,11:00,,27,Echium plantagineum,10,29,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,11:00,,28,Echium plantagineum,20,29,0,0,0,0,0,3,0,0,0,0,0,0
1/28/2020,11:00,,28,Plantago lanceolata,10,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,31,Conyza bonariensis,65,29,0,0,0,0,0,1,0,0,0,0,0,0
1/28/2020,11:00,,31,Solanum nodiflorum,10,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,35,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,36,Conyza bonariensis,40,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,38,na,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,50,Conyza bonariensis,25,29.6,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:00,,50,Plantago lanceolata,27,29.6,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:30,,44,Conyza bonariensis,35,29.6,0,0,0,1,0,0,0,0,0,0,0,0
1/28/2020,11:30,,44,Lysmachia arvensis ,20,29.6,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,11:30,,42,Trifolium repens,5,29.6,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:30,,42,Conyza bonariensis,40,29.6,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,11:30,,41,Conyza bonariensis,29,29.6,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,12:00,,51,Conyza bonariensis,75,29.6,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,12:00,,60,Conyza bonariensis,30,30.9,0,0,0,0,0,0,0,1,0,0,0,0
1/28/2020,12:00,,55,Conyza bonariensis,10,31,0,0,0,0,0,0,0,0,1,0,0,0
1/28/2020,12:00,,55,Plantago lanceolata,2,31,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,12:00,,54,Solanum nodiflorum,25,31,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,12:00,,54,red ,3,31,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2020,12:00,,54,Conyza bonariensis,25,31,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:08,,51,Conyza bonariensis,75,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:08,,51,Hypochaeris / Taraxacum,3,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:08,,54,Hypochaeris / Taraxacum,10,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:08,,54,Solanum nodiflorum,20,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:08,,54,Conyza bonariensis,30,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:15,,55,Conyza bonariensis,20,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:15,,55,Hypochaeris / Taraxacum,4,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:15,,55,Plantago lanceolata,4,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:20,,60,Conyza bonariensis,15,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:25,,50,Conyza bonariensis,35,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:25,,50,Plantago lanceolata,7,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:25,,50,Hypochaeris / Taraxacum,9,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:30,,44,Hypochaeris / Taraxacum,11,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:30,,44,Conyza bonariensis,40,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:35,,42,Conyza bonariensis,40,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:35,,42,Hypochaeris / Taraxacum,3,26.2,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:40,,41,Hypochaeris / Taraxacum,10,27,1,0,0,0,1,0,0,0,0,0,0,0
2/4/2020,1:40,,41,Conyza bonariensis,1,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:45,,31,Conyza bonariensis,70,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:45,,31,Hypochaeris / Taraxacum,4,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:45,,31,Solanum nodiflorum,15,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:50,,23,Conyza bonariensis,35,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:50,,23,Plantago lanceolata,6,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:55,,26,Plantago lanceolata,12,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,1:55,,26,Conyza bonariensis,30,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:00,,27,Hypochaeris / Taraxacum,6,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:00,,27,Echium plantagineum,9,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:06,,28,Echium plantagineum,27,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:06,,28,Solanum nodiflorum,3,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:06,,28,Hypochaeris / Taraxacum,1,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:11,,19,Plantago lanceolata,6,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:16,,20,Verbena bonariensis,15,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:22,,10,Verbena bonariensis,35,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:22,,10,Echium plantagineum,6,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:22,,10,Conyza bonariensis,12,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:27,,8,Verbena bonariensis,27,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:27,,8,Conyza bonariensis,50,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:27,,6,na,0,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,2:27,,4,na,0,27,1,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,51,Conyza bonariensis,75,24.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,51,Hypochaeris / Taraxacum,3,24.3,0.5,1,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,54,Hypochaeris / Taraxacum,10,24.3,0.5,2,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,54,Solanum nodiflorum,20,24.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,54,Conyza bonariensis,30,24.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,55,Conyza bonariensis,20,24.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,11:00,,55,Hypochaeris / Taraxacum,4,24.3,0.5,2,0,0,0,0,0,0,0,0,0,0
